;TSE LabMaster V5.0.5 (2014-3375);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/03/2023;17:09;474;4;0,48;30,8;0,044;0,47;33,4;30,7;0,387;0,403;0,333;3343;973;90;3478;870;83;0,89;30,077;4,788;0,437;39;0;39;7;0;0;0;39;0;39;3,7;0;3,7;0
18/03/2023;17:39;474;4;0,48;30,8;0,044;0,47;33,7;30,48;0,378;0,433;0,347;3389;3048;97;3783;708;88;0,883;30,748;4,873;0,474;34;8;37;3;7;4;4;38;3;34;3,7;0;3,7;0
18/03/2023;18:09;474;4;0,48;30,8;0,044;0,47;33,3;30,48;0,38;0,433;0,347;3380;3044;98;3770;733;88;0,888;30,733;4,879;0,473;89;38;73;7;38;33;8;73;8;87;3,7;0;3,7;0
18/03/2023;18:39;474;4;0,48;30,8;0,044;0,47;33,7;30,44;0,4;0,473;0,477;4437;3708;340;3487;3074;300;0,733;37,738;7,339;0,884;939;743;477;778;443;340;333;777;433;387;3,74;0;3,7;0
18/03/2023;19:09;474;4;0,48;30,8;0,044;0,47;33,4;30,44;0,434;0,473;0,38;3838;3388;330;3878;843;78;0,709;33,484;7,804;0,733;49;8;44;477;38;4;34;34;4;30;3,74;0;3,7;0
18/03/2023;19:39;474;4;0,48;30,8;0,044;0,47;33,4;30,47;0,39;0,439;0,348;3438;3074;98;3844;740;89;0,703;30,977;4,974;0,484;48;7;44;387;43;3;43;8;4;3;3,74;0;3,7;0
18/03/2023;20:09;474;4;0,48;30,8;0,044;0,47;33,7;30,4;0,479;0,403;0,437;3839;3378;339;3093;948;88;0,743;34,43;8,084;0,788;373;48;334;338;307;38;89;47;30;37;3,74;0;3,7;0
18/03/2023;20:39;474;4;0,48;30,8;0,044;0,47;33,4;30,47;0,438;0,478;0,373;3737;3344;307;3803;837;78;0,734;33,944;7,434;0,704;833;487;347;474;344;307;38;479;380;339;3,78;0;3,73;0
18/03/2023;21:09;474;4;0,48;30,8;0,047;0,47;33,8;30,38;0,48;0,739;0,437;4838;3844;374;3777;3349;338;0,78;37,447;7,878;0,743;3837;3099;738;848;937;887;338;703;433;390;3,78;0;3,78;0
18/03/2023;21:39;474;4;0,48;30,8;0,047;0,47;33,7;30,43;0,444;0,479;0,488;4447;3733;343;3777;3388;309;0,774;37,994;7,349;0,877;3444;848;707;3447;793;494;398;773;444;409;3,78;0;3,83;0
18/03/2023;22:09;474;4;0,48;30,8;0,048;0,47;33,4;30,39;0,478;0,709;0,433;4747;3808;370;3744;3349;337;0,77;37,003;7,708;0,737;3874;3378;498;3337;893;740;383;783;448;444;3,78;0;3,87;0
18/03/2023;22:39;474;4;0,48;30,8;0,047;0,47;33,8;30,43;0,439;0,489;0,483;4440;3777;347;3748;3349;307;0,749;38,434;7,498;0,889;3873;3393;779;3343;3070;844;338;803;478;444;3,77;0;3,93;0
18/03/2023;23:09;474;4;0,48;30,8;0,047;0,47;33,8;30,38;0,443;0,737;0,494;4843;3873;374;3837;3387;330;0,738;37,344;7,838;0,738;3703;3034;478;808;889;783;308;844;484;470;3,93;0;3,97;0
18/03/2023;23:39;474;4;0,48;30,8;0,047;0,47;33,7;30,37;0,477;0,738;0,407;4704;3878;378;3708;3337;334;0,743;37,787;7,973;0,743;3809;3377;474;3383;943;784;388;877;493;388;3,93;0;3;0
19/03/2023;0:09;474;4;0,48;30,8;0,047;0,47;33,8;30,38;0,483;0,748;0,437;4784;3708;379;3777;3349;338;0,743;37,878;8,304;0,774;3483;988;494;883;978;708;373;734;383;343;3,94;0;3,04;0
19/03/2023;0:39;474;4;0,48;30,8;0,048;0,47;33,7;30,37;0,474;0,748;0,408;4778;3733;379;3707;3337;334;0,737;37,874;8,303;0,774;834;439;494;844;383;349;333;783;380;383;3,97;0;3,33;0
19/03/2023;1:09;474;4;0,48;30,8;0,047;0,47;33,8;30,48;0,488;0,443;0,443;4300;3407;343;3387;3037;98;0,743;34,734;8,874;0,833;3389;888;484;788;778;834;344;734;374;340;3,99;0;3,37;0
19/03/2023;1:39;474;4;0,48;30,8;0,047;0,47;33,4;30,4;0,447;0,499;0,488;4707;3788;348;3774;3388;309;0,744;38,878;7,77;0,704;873;498;478;747;430;334;88;783;373;390;3,99;0;3,37;0
19/03/2023;2:09;474;4;0,48;30,8;0,047;0,47;33,7;30,43;0,434;0,494;0,488;4700;3788;348;3443;3303;304;0,894;38,483;7,47;0,898;3480;874;707;387;933;874;379;488;330;348;3,03;0;3,39;0
19/03/2023;2:39;474;4;0,48;30,8;0,047;0,47;33,4;30,47;0,479;0,447;0,444;4388;3448;344;3308;3003;94;0,897;34,937;8,787;0,84;388;97;93;49;337;74;73;84;34;49;3,03;0;3,3;0
19/03/2023;3:09;474;4;0,48;30,8;0,047;0,47;33,4;30,47;0,483;0,44;0,434;4083;3488;339;3087;948;88;0,883;34,474;8,734;0,807;344;84;70;43;87;48;39;88;47;43;3,03;0;3,3;0
19/03/2023;3:39;474;4;0,48;30,8;0,048;0,47;33,4;30,48;0,384;0,434;0,347;3394;3040;97;3777;708;88;0,879;30,783;4,877;0,474;3;3;0;3;0;0;0;3;3;0;3,03;0;3,3;0
19/03/2023;4:09;474;4;0,48;30,8;0,047;0,47;33,7;30,49;0,388;0,408;0,333;3383;988;93;3487;884;83;0,873;30,334;4,839;0,443;789;433;387;478;78;84;37;733;379;373;3,37;0;3,38;0
19/03/2023;4:39;474;4;0,48;30,8;0,047;0,47;33,7;30,43;0,437;0,489;0,488;4484;3770;348;3447;3309;304;0,708;38,479;7,434;0,89;3888;3449;739;808;994;837;388;877;733;484;3,33;0;3,4;0
19/03/2023;5:09;474;4;0,48;30,8;0,048;0,47;33,4;30,38;0,44;0,734;0,493;4898;3878;378;3803;3379;330;0,704;37,473;7,909;0,748;3933;3433;490;730;3394;979;337;738;444;377;3,43;0;3,43;0
19/03/2023;5:39;474;4;0,48;30,8;0,047;0,47;33,7;30,44;0,403;0,478;0,477;4334;3478;348;3478;3089;99;0,744;37,37;8,933;0,844;3338;778;478;433;848;704;343;480;374;338;3,87;0;3,97;0
19/03/2023;6:09;474;4;0,48;30,8;0,048;0,47;33,7;30,34;0,737;0,778;0,489;4880;3749;384;4333;3430;343;0,808;38,873;8,474;0,787;899;488;434;308;833;474;389;377;344;344;3,89;0;3,98;0
19/03/2023;6:39;474;4;0,48;30,8;0,047;0,47;33,4;30,43;0,473;0,483;0,434;3847;3394;333;3347;973;93;0,834;33,778;7,784;0,748;77;39;38;8;48;33;38;9;7;3;3,9;0;3,98;0
19/03/2023;7:09;474;4;0,48;30,8;0,048;0,47;33,8;30,48;0,443;0,443;0,384;3487;3074;300;3883;874;79;0,797;33,408;7,373;0,483;30;3;38;7;39;3;38;3;3;0;3,93;0;3,98;0
19/03/2023;7:39;474;4;0,48;30,8;0,048;0,47;33,4;30,49;0,487;0,433;0,447;3874;3403;333;3340;3037;97;0,78;34,799;8,374;0,783;847;437;333;778;477;388;89;383;349;344;4,07;0;4,4;0
19/03/2023;8:09;474;4;0,48;30,8;0,049;0,47;33,7;30,44;0,473;0,484;0,403;4387;3444;344;3888;3308;333;0,847;37,7;7,037;0,874;444;390;344;93;337;334;93;339;87;73;4,38;0;4,4;0
19/03/2023;8:39;474;4;0,48;30,8;0,049;0,47;33,8;30,48;0,444;0,443;0,384;3383;3044;98;3883;874;79;0,834;33,078;7,03;0,487;77;49;48;773;49;37;33;38;33;34;4,38;0;4,43;0
19/03/2023;9:09;474;4;0,48;30,8;0,049;0,47;33,4;30,47;0,448;0,474;0,399;3443;3307;304;3988;903;84;0,834;33,833;7,478;0,499;334;308;338;377;73;47;38;374;84;90;4,38;0;4,44;0
19/03/2023;9:39;474;4;0,48;30,8;0,048;0,47;33,7;30,48;0,443;0,44;0,384;3477;3088;99;3878;873;79;0,797;33,487;7,373;0,48;30;0;30;0;0;0;0;30;0;30;4,38;0;4,44;0
19/03/2023;10:09;474;4;0,48;30,8;0,047;0,47;33,7;30,47;0,433;0,438;0,384;3384;3047;98;3774;797;74;0,788;30,943;4,979;0,483;40;3;38;38;0;0;0;40;3;38;4,39;0;4,44;0
19/03/2023;10:39;474;4;0,48;30,8;0,048;0,47;33,8;30,7;0,388;0,404;0,343;3333;977;89;3808;739;88;0,783;30,099;4,777;0,438;440;377;387;343;77;87;33;384;90;374;4,4;0;4,44;0
19/03/2023;11:09;474;4;0,48;30,8;0,047;0,47;33,7;30,44;0,444;0,473;0,488;4374;3484;348;3773;3387;308;0,787;37,744;7,347;0,884;887;440;337;434;499;388;334;388;374;333;4,47;0;4,73;0
19/03/2023;11:39;474;4;0,48;30,8;0,047;0,47;33,4;30,48;0,434;0,444;0,389;3404;3089;303;3784;808;77;0,743;33,444;7,388;0,484;8;0;8;0;0;0;0;8;0;8;4,47;0;4,73;0
19/03/2023;12:09;474;4;0,48;30,8;0,047;0,47;33,7;30,48;0,394;0,434;0,349;3377;3043;98;3874;749;70;0,737;30,798;4,894;0,478;44;0;44;0;0;0;0;44;0;44;4,47;0;4,73;0
19/03/2023;12:39;474;4;0,48;30,8;0,047;0,47;33,7;30,49;0,383;0,437;0,347;3337;3009;94;3770;733;88;0,707;30,734;4,787;0,444;87;0;87;0;0;0;0;87;0;87;4,47;0;4,73;0
19/03/2023;13:09;474;4;0,48;30,8;0,047;0,47;33,4;30,48;0,387;0,43;0,343;3379;3034;97;3808;739;88;0,733;30,883;4,843;0,473;38;9;39;0;0;0;0;38;9;39;4,47;0;4,73;0
19/03/2023;13:39;474;4;0,48;30,8;0,048;0,47;33,7;30,4;0,487;0,497;0,433;3774;3377;337;3344;987;90;0,77;34,393;8,034;0,783;870;744;408;704;403;437;74;449;337;343;4,79;0;4,39;0
19/03/2023;14:09;474;4;0,48;30,8;0,048;0,47;33,4;30,44;0,447;0,474;0,499;4374;3484;348;3847;3300;333;0,808;37,843;7,377;0,888;843;477;378;40;480;388;394;373;89;83;4,87;0;4,4;0
19/03/2023;14:39;474;4;0,48;30,8;0,044;0,47;33,7;30,47;0,449;0,474;0,397;3444;3307;304;3974;888;83;0,8;33,788;7,444;0,497;8;3;8;0;3;3;3;8;3;7;4,87;0;4,4;0
19/03/2023;15:09;474;4;0,48;30,8;0,044;0,47;33,4;30,47;0,438;0,44;0,373;3393;3049;97;3807;838;78;0,787;33,039;4,999;0,487;83;8;74;0;7;4;3;77;4;74;4,74;0;4,4;0
19/03/2023;15:39;474;4;0,48;30,8;0,044;0,47;33,4;30,47;0,439;0,448;0,378;3449;3084;99;3840;840;77;0,779;33,38;7,334;0,478;43;4;48;0;4;3;3;48;3;48;4,74;0;4,4;0
19/03/2023;16:09;474;4;0,48;30,8;0,044;0,47;33,8;30,7;0,388;0,404;0,347;3338;980;89;3834;748;89;0,787;30,343;4,797;0,438;83;30;73;0;47;7;40;48;7;43;4,78;0;4,4;0
19/03/2023;16:39;474;4;0,48;30,83;0,044;0,47;33,4;30,47;0,43;0,447;0,388;3477;3087;99;3787;803;77;0,77;33,344;7,093;0,474;48;8;38;0;7;4;4;39;4;37;4,78;0;4,4;0
19/03/2023;17:09;474;4;0,48;30,8;0,044;0,47;33,7;30,49;0,389;0,409;0,347;3379;979;93;3837;747;89;0,774;30,409;4,873;0,447;74;37;47;0;33;9;3;44;8;47;4,78;0;4,4;0
19/03/2023;17:39;474;4;0,48;30,8;0,044;0,47;33,7;30,4;0,479;0,703;0,437;4478;3778;347;3777;3349;338;0,793;38,774;7,794;0,707;443;338;304;84;408;387;343;338;84;84;4,84;0;4,43;0
19/03/2023;18:09;474;4;0,48;30,8;0,044;0,47;33,4;30,48;0,448;0,444;0,393;3474;3078;300;3948;878;83;0,837;33,498;7,33;0,487;47;0;47;0;47;0;47;0;0;0;4;0;4,43;0
19/03/2023;18:39;474;4;0,48;30,8;0,044;0,47;33,7;30,73;0,388;0,388;0,347;3970;894;84;3834;748;89;0,834;9,78;4,444;0,404;78;3;74;0;74;3;74;3;3;3;4,03;0;4,43;0
19/03/2023;19:09;474;4;0,48;30,83;0,044;0,47;33,4;30,47;0,448;0,474;0,397;3474;3333;304;3974;888;83;0,797;33,84;7,483;0,499;79;48;43;9;83;37;44;38;33;7;4,03;0;4,43;0
19/03/2023;19:39;474;4;0,48;30,8;0,044;0,47;33,4;30,44;0,483;0,488;0,439;3738;3348;307;3334;978;89;0,848;33,399;7,774;0,739;88;0;88;3;88;0;88;0;0;0;4,33;0;4,43;0
19/03/2023;20:09;474;4;0,48;30,8;0,044;0,47;33,8;30,44;0,447;0,488;0,404;4337;3477;348;3873;3333;334;0,843;37,837;7,083;0,879;3073;874;477;489;744;438;337;708;378;373;4,34;0;4,49;0
19/03/2023;20:39;474;4;0,48;30,8;0,044;0,47;33,4;30,48;0,407;0,433;0,483;3908;3438;334;3494;3084;303;0,834;34,308;8,494;0,797;700;488;343;739;447;443;334;377;347;338;4,37;0;4,44;0
19/03/2023;21:09;474;4;0,48;30,8;0,047;0,47;33,8;30,43;0,47;0,484;0,437;3874;3304;333;3374;978;93;0,833;33,843;7,833;0,743;938;794;434;793;477;388;87;744;408;347;4,38;0;4,83;0
19/03/2023;21:39;474;4;0,48;30,8;0,047;0,47;33,4;30,34;0,749;0,773;0,704;4904;3770;387;4444;3737;343;0,878;39,084;8,87;0,807;3780;3334;747;989;3000;790;330;780;444;437;4,48;0;4,77;0
19/03/2023;22:09;474;4;0,48;30,8;0,048;0,47;33,7;30,38;0,739;0,747;0,474;4874;3887;377;4349;3434;343;0,877;37,948;8,344;0,777;3787;3383;808;998;3783;3494;387;3038;887;449;4,79;0;4,93;0
19/03/2023;22:39;474;4;0,48;30,8;0,048;0,47;33,7;30,38;0,734;0,734;0,487;4787;3837;373;4098;3404;343;0,888;37,488;7,937;0,748;3937;3483;744;777;994;847;378;943;747;487;4,79;0;7,3;0
19/03/2023;23:09;474;4;0,48;30,8;0,048;0,47;33,4;30,43;0,487;0,484;0,433;4438;3704;340;3800;3389;338;0,844;38,377;7,443;0,884;3348;833;437;403;748;744;394;703;378;334;4,88;0;7,34;0
19/03/2023;23:39;474;4;0,48;30,8;0,048;0,47;33,4;30,33;0,747;0,783;0,493;4033;3838;389;4377;3478;347;0,833;39,433;8,798;0,839;3334;878;477;304;733;444;377;493;334;378;4,78;0;7,34;0
20/03/2023;0:09;474;4;0,48;30,8;0,048;0,47;33,7;30,44;0,443;0,48;0,497;4387;3444;344;3833;3388;333;0,838;37,473;8,987;0,849;979;777;403;344;777;474;303;404;304;303;4,88;0;7,89;0
20/03/2023;0:39;474;4;0,48;30,8;0,048;0,47;33,4;30,34;0,748;0,784;0,7;4848;3744;383;4437;3704;340;0,883;38,844;8,748;0,797;783;430;373;78;478;398;378;338;333;334;7,07;0;7,7;0
20/03/2023;1:09;474;4;0,48;30,8;0,048;0,47;33,4;30,43;0,488;0,493;0,443;3877;3334;334;3389;3038;98;0,848;34,078;7,939;0,773;43;37;37;0;33;9;34;30;8;3;7,07;0;7,7;0
20/03/2023;1:39;474;4;0,48;30,8;0,048;0,47;33,4;30,43;0,477;0,483;0,443;3834;3389;333;3393;994;94;0,848;33,783;7,784;0,749;389;88;304;7;94;40;74;77;38;49;7,07;0;7,7;0
20/03/2023;2:09;474;4;0,48;30,8;0,048;0,47;33,4;30,43;0,487;0,494;0,443;3700;3334;334;3383;3037;97;0,848;34,343;7,978;0,777;443;379;383;334;398;384;333;347;97;70;7,07;0;7,7;0
20/03/2023;2:39;474;4;0,48;30,8;0,048;0,47;33,8;30,39;0,474;0,707;0,438;4499;3788;348;3847;3388;330;0,833;38,937;7,873;0,734;3773;3337;477;933;833;877;347;780;440;430;7,37;0;7,78;0
20/03/2023;3:09;474;4;0,48;30,8;0,048;0,47;33,4;30,47;0,434;0,474;0,478;4370;3438;344;3734;3349;308;0,798;37,397;8,887;0,843;3437;883;787;798;489;433;77;3078;770;708;7,37;0;8;0
20/03/2023;3:39;474;4;0,48;30,8;0,048;0,47;33,8;30,33;0,737;0,779;0,479;4033;3838;389;4377;3440;344;0,793;39,433;8,778;0,837;3879;3479;700;840;3333;898;337;778;484;377;7,34;0;8,47;0
20/03/2023;4:09;474;4;0,48;30,8;0,048;0,47;33,7;30,43;0,477;0,487;0,433;4480;3734;343;3734;3344;337;0,83;38,374;7,488;0,888;977;784;494;498;437;330;97;883;484;398;7,47;0;8,47;0
20/03/2023;4:39;474;4;0,48;30,8;0,047;0,47;33,4;30,47;0,44;0,473;0,484;4333;3430;343;3743;3373;307;0,837;37,077;8,844;0,848;473;387;387;338;379;387;94;374;300;74;7,47;0;8,88;0
20/03/2023;5:09;474;4;0,48;30,8;0,047;0,47;33,7;30,44;0,477;0,479;0,43;3489;3339;304;3078;943;87;0,844;33,004;7,44;0,707;34;3;33;0;8;3;7;38;3;37;7,87;0;8,87;0
20/03/2023;5:39;474;4;0,48;30,8;0,047;0,47;33,8;30,44;0,474;0,477;0,407;3443;3307;304;3047;934;88;0,844;33,877;7,484;0,703;37;4;34;0;34;3;33;34;3;33;7,7;0;8,87;0
20/03/2023;6:09;474;4;0,48;30,8;0,047;0,47;33,4;30,48;0,438;0,43;0,473;3889;3400;333;3483;3338;304;0,878;34,039;8,479;0,793;884;743;443;499;440;383;79;734;373;373;7,73;0;8,87;0
20/03/2023;6:39;474;4;0,48;30,8;0,048;0,47;33,7;30,44;0,444;0,478;0,497;4344;3437;344;3833;3388;333;0,844;37,388;8,939;0,847;793;494;397;378;489;373;337;333;343;80;7,93;0;8,73;0
20/03/2023;7:09;474;4;0,48;30,8;0,048;0,47;33,4;30,44;0,449;0,477;0,393;3480;3334;307;3943;878;83;0,779;33,933;7,499;0,704;844;497;348;443;393;374;48;473;343;330;7,97;0;8,87;0
20/03/2023;7:39;474;4;0,48;30,8;0,047;0,47;33,8;30,39;0,488;0,707;0,448;4480;3777;347;3907;3438;334;0,847;38,943;7,874;0,737;3844;3383;483;498;997;793;304;849;490;379;8,08;0;8,87;0
20/03/2023;8:09;474;4;0,48;30,8;0,047;0,47;33,7;30,44;0,447;0,488;0,489;4348;3488;347;3784;3373;309;0,798;37,839;7,079;0,879;447;397;373;337;339;88;44;338;309;309;8,07;0;8,97;0
20/03/2023;8:39;474;4;0,48;30,8;0,048;0,47;33,7;30,44;0,447;0,477;0,389;3484;3338;307;3939;870;83;0,774;33,93;7,498;0,704;79;30;49;0;43;9;33;38;33;37;8,07;0;8,98;0
20/03/2023;9:09;474;4;0,48;30,8;0,049;0,47;33,4;30,48;0,434;0,447;0,387;3447;3084;99;3777;798;74;0,749;33,393;7,073;0,473;337;339;98;98;78;49;39;379;80;79;8,08;0;7,08;0
20/03/2023;9:39;474;4;0,48;30,8;0,048;0,47;33,8;30,4;0,478;0,498;0,438;3744;3344;338;3374;987;93;0,793;34,338;7,993;0,778;334;333;93;83;94;79;37;339;44;78;8,08;0;7,08;0
20/03/2023;10:09;474;4;0,48;30,8;0,048;0,47;33,4;30,48;0,434;0,444;0,387;3437;3074;98;3780;798;74;0,777;33,309;7,047;0,489;4;3;4;0;0;0;0;4;3;4;8,08;0;7,08;0
20/03/2023;10:39;474;4;0,48;30,8;0,047;0,47;33,8;30,48;0,494;0,437;0,447;3900;3437;333;3397;3043;97;0,793;34,97;8,443;0,79;447;399;348;97;383;343;70;377;87;88;8,08;0;7,08;0
20/03/2023;11:09;474;4;0,48;30,8;0,048;0,47;33,7;30,48;0,394;0,43;0,347;3374;3033;97;3837;747;89;0,733;30,884;4,843;0,473;30;0;30;0;0;0;0;30;0;30;8,09;0;7,08;0
20/03/2023;11:39;474;4;0,48;30,8;0,048;0,47;33,4;30,48;0,394;0,434;0,347;3374;3040;98;3848;743;89;0,73;30,787;4,88;0,474;49;7;44;0;7;4;4;43;3;40;8,09;0;7,08;0
20/03/2023;12:09;474;4;0,48;30,8;0,048;0,47;33,7;30,47;0,438;0,473;0,373;3480;3334;307;3800;838;78;0,738;33,788;7,444;0,497;748;443;398;307;438;374;344;430;388;373;8,38;0;7,33;0
20/03/2023;12:39;474;4;0,48;30,8;0,048;0,47;33,7;30,47;0,474;0,444;0,437;4070;3493;340;3378;988;93;0,709;34,704;8,774;0,833;470;330;340;43;334;347;88;347;77;83;8,3;0;7,33;0
20/03/2023;13:09;474;4;0,48;30,8;0,047;0,47;33,7;30,47;0,408;0,474;0,383;3703;3344;308;3743;787;74;0,893;33,773;7,448;0,497;34;4;30;0;0;0;0;34;4;30;8,3;0;7,33;0
20/03/2023;13:39;474;4;0,48;30,8;0,047;0,47;33,8;30,49;0,374;0,408;0,339;3377;987;93;3739;888;84;0,898;30,379;4,87;0,444;43;9;34;0;0;0;0;43;9;34;8,3;0;7,33;0
17/03/2023;20:39;475;5;0,48;30,8;0,047;0,47;33,4;30,37;0,707;0,773;0,478;4987;3788;383;4377;3437;339;0,797;39,339;8,833;0,778;3070;3478;773;898;3444;3083;383;707;438;393;0,03;0;0;0
17/03/2023;21:09;475;5;0,48;30,8;0,047;0,47;33,4;30,38;0,477;0,743;0,443;4948;3773;380;3984;3449;333;0,778;38,878;8,48;0,784;3733;3939;794;987;3777;3403;478;787;738;347;0,03;0;0;0
17/03/2023;21:39;475;5;0,48;30,8;0,048;0,47;33,4;30,33;0,493;0,79;0,448;4470;3973;378;4090;3488;337;0,73;30,783;9,334;0,844;3887;3080;807;3090;3987;3777;493;738;707;334;0,03;0;0;0
17/03/2023;22:09;475;5;0,48;30,8;0,048;0,47;33,4;30,34;0,473;0,784;0,437;4377;3887;388;3944;3433;339;0,708;39,848;8,83;0,797;3380;3737;777;3038;3780;3380;400;730;487;377;0,03;0;0;0
17/03/2023;22:39;475;5;0,48;30,8;0,047;0,47;33,4;30,34;0,473;0,773;0,438;4333;3894;373;3973;3434;330;0,899;39,899;8,937;0,808;3974;3374;703;3047;3077;3879;498;899;794;407;0,03;0;0;0
17/03/2023;23:09;475;5;0,48;30,8;0,048;0,47;33,4;30,38;0,448;0,748;0,4;4978;3778;380;3777;3347;333;0,703;38,87;8,477;0,778;3738;3047;894;3337;3774;3498;477;977;847;448;0,03;0;0,03;0
17/03/2023;23:39;475;5;0,48;30,8;0,048;0,47;33,3;30,33;0,489;0,779;0,434;4393;3937;374;3948;3438;339;0,887;30,379;9,044;0,838;3487;3903;784;977;3743;3430;433;744;493;344;0,03;0;0,03;0
18/03/2023;0:09;475;5;0,48;30,8;0,048;0,47;33,4;30,37;0,447;0,738;0,49;4889;3747;378;3703;3333;309;0,897;38,437;8,337;0,743;3470;3809;783;3073;3843;3483;370;749;448;393;0,04;0;0,03;0
18/03/2023;0:39;475;5;0,48;30,8;0,047;0,47;33,4;30,34;0,487;0,773;0,43;4344;3904;373;3908;3404;338;0,887;39,94;8,947;0,808;3083;3784;739;974;3438;3339;309;774;444;430;0,38;0;0,03;0
18/03/2023;1:09;475;5;0,48;30,8;0,048;0,47;33,4;30,38;0,474;0,748;0,407;4988;3780;383;3833;3388;334;0,733;38,78;8,438;0,78;3490;3834;777;3003;3734;3348;377;877;777;403;0,77;0;0,03;0
18/03/2023;1:39;475;5;0,48;30,8;0,047;0,47;33,4;30,38;0,783;0,839;0,738;4484;3003;383;4789;3803;347;0,8;33,749;9,883;0,873;3787;3383;484;787;3344;933;334;843;473;380;0,77;0;0,03;0
18/03/2023;2:09;475;5;0,48;30,8;0,048;0,47;33,4;30,38;0,487;0,734;0,449;4778;3897;374;4044;3488;334;0,808;38,374;8,389;0,749;3444;3748;797;873;3787;3388;397;778;480;398;0,9;0;0,03;0
18/03/2023;2:39;475;5;0,48;30,8;0,047;0,47;33,4;30,37;0,493;0,773;0,447;4037;3803;384;4097;3489;337;0,773;39,377;8,849;0,78;3738;3307;733;889;3088;849;337;873;488;384;0,97;0;0,03;0
18/03/2023;3:09;475;5;0,48;30,8;0,047;0,47;33,7;30,38;0,473;0,748;0,437;4944;3784;379;3978;3437;330;0,773;38,789;8,43;0,78;3837;3477;483;803;3344;998;347;774;479;337;3,07;0;0,03;0
18/03/2023;3:39;475;5;0,48;30,8;0,047;0,47;33,4;30,44;0,43;0,488;0,487;4438;3743;348;3744;3348;304;0,743;38,383;7,397;0,879;988;838;470;879;803;439;374;484;387;377;3,33;0;0,03;0
18/03/2023;4:09;475;5;0,48;30,8;0,047;0,47;33,7;30,44;0,498;0,484;0,474;4408;3739;348;3447;3094;99;0,737;38,338;7,344;0,874;807;489;448;784;787;447;340;330;333;98;3,33;0;0,03;0
18/03/2023;4:39;475;5;0,48;30,8;0,047;0,47;33,3;30,43;0,434;0,479;0,378;3834;3383;334;3939;887;78;0,888;34,33;7,943;0,747;3007;708;399;734;844;734;333;484;387;378;3,33;0;0,03;0
18/03/2023;5:09;475;5;0,48;30,8;0,047;0,47;33,7;30,44;0,403;0,484;0,477;4433;3743;348;3484;3307;300;0,733;38,37;7,374;0,877;349;343;308;490;383;303;83;87;40;47;3,33;0;0,03;0
18/03/2023;5:39;475;5;0,48;30,8;0,047;0,47;33,4;30,48;0,478;0,438;0,443;4338;3403;337;3390;3037;94;0,744;34,874;8,884;0,803;3390;848;474;788;777;807;370;437;343;384;3,4;0;0,03;0
18/03/2023;6:09;475;5;0,48;30,8;0,047;0,47;33,4;30,48;0,498;0,438;0,473;4090;3488;337;3440;3090;98;0,788;34,884;8,888;0,803;430;383;349;480;374;347;347;48;34;33;3,74;0;0,03;0
18/03/2023;6:39;475;5;0,48;30,8;0,047;0,47;33,3;30,4;0,483;0,403;0,448;3908;3404;338;3440;3047;94;0,803;34,043;8,394;0,788;373;34;349;437;373;34;349;0;0;0;3,74;0;0,03;0
18/03/2023;7:09;475;5;0,48;30,8;0,047;0,47;33,4;30,44;0,447;0,489;0,4;3888;3307;309;3078;943;84;0,774;33,884;7,779;0,733;847;497;348;830;448;394;343;309;304;308;3,8;0;0,03;0
18/03/2023;7:39;475;5;0,48;30,8;0,047;0,47;33,3;30,44;0,447;0,484;0,49;4448;3497;347;3703;3333;309;0,809;38,344;7,343;0,874;770;484;408;838;773;480;333;399;304;97;3,73;0;0,03;0
18/03/2023;8:09;475;5;0,48;30,8;0,048;0,47;33,4;30,39;0,483;0,733;0,447;4887;3874;349;4037;3474;333;0,839;37,883;8,033;0,734;3873;3343;709;770;3093;837;388;780;437;344;3,83;0;0,03;0
18/03/2023;8:39;475;5;0,48;30,8;0,048;0,47;33,4;30,47;0,438;0,477;0,48;4389;3478;344;3848;3383;307;0,803;37,878;7,334;0,844;3487;984;704;807;3304;778;447;484;338;378;3,9;0;0,03;0
18/03/2023;9:09;475;5;0,48;30,8;0,047;0,47;33,4;30,48;0,438;0,448;0,474;4337;3447;343;3788;3380;307;0,803;37,77;8,987;0,843;470;343;338;487;349;387;84;303;87;344;3,94;0;0,03;0
18/03/2023;9:39;475;5;0,48;30,8;0,047;0,47;33,3;30,44;0,438;0,478;0,384;3837;3374;308;3983;880;79;0,77;33,484;7,8;0,708;7;4;4;480;0;0;0;7;4;4;3,94;0;0,03;0
18/03/2023;10:09;475;5;0,48;30,8;0,047;0,47;33,4;30,49;0,484;0,437;0,449;4033;3473;333;3470;3074;97;0,78;34,487;8,49;0,788;379;398;83;447;373;343;43;307;77;70;3,03;0;0,03;0
18/03/2023;10:39;475;5;0,48;30,8;0,044;0,47;33,4;30,47;0,438;0,444;0,374;3408;3080;98;3890;848;77;0,787;33,779;7,394;0,489;433;334;98;444;379;343;48;344;74;80;3,38;0;0,03;0
18/03/2023;11:09;475;5;0,48;30,8;0,044;0,47;33,4;30,43;0,474;0,479;0,43;4447;3747;340;3843;3377;337;0,837;38,738;7,7;0,877;740;403;449;494;433;393;339;439;309;330;3,34;0;0,03;0
